"profileID","respID","qID","altID","obsID","price","origin","processing","Specialty_Coffee"
4,8,14,2,126,30,"Colombia Cauca","Natural","SCA Score: 80"
3,8,14,3,126,11,"Colombia Cauca","Natural","SCA Score: 80"
5,8,15,1,127,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,8,15,2,127,11,"Colombia Cauca","Natural","SCA Score: 90"
10,8,15,3,127,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,8,16,1,128,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,8,16,2,128,11,"Colombia Cauca","Washed","SCA Score: 80"
11,8,16,3,128,11,"Colombia Cauca","Natural","SCA Score: 90"
3,9,1,1,129,11,"Colombia Cauca","Natural","SCA Score: 80"
8,9,1,2,129,30,"Colombia Cauca","Washed","SCA Score: 80"
9,9,1,3,129,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,9,2,1,130,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,9,2,2,130,11,"Colombia Cauca","Natural","SCA Score: 80"
1,9,2,3,130,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,9,3,1,131,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,9,3,2,131,30,"Colombia Cauca","Washed","SCA Score: 90"
8,9,3,3,131,30,"Colombia Cauca","Washed","SCA Score: 80"
4,9,4,1,132,30,"Colombia Cauca","Natural","SCA Score: 80"
10,9,4,2,132,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,9,4,3,132,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,9,5,1,133,30,"Colombia Cauca","Washed","SCA Score: 80"
6,9,5,2,133,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,9,5,3,133,11,"Colombia Cauca","Washed","SCA Score: 80"
6,9,6,1,134,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,9,6,2,134,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,9,6,3,134,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,9,7,1,135,11,"Colombia Cauca","Natural","SCA Score: 90"
12,9,7,2,135,30,"Colombia Cauca","Natural","SCA Score: 90"
6,9,7,3,135,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,9,8,1,136,30,"Colombia Cauca","Washed","SCA Score: 90"
1,9,8,2,136,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,9,8,3,136,11,"Colombia Cauca","Washed","SCA Score: 90"
9,9,9,1,137,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,9,9,2,137,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,9,9,3,137,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,9,10,1,138,11,"Colombia Cauca","Washed","SCA Score: 90"
9,9,10,2,138,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,9,10,3,138,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,9,11,1,139,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,9,11,2,139,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,9,11,3,139,30,"Colombia Cauca","Natural","SCA Score: 90"
10,9,12,1,140,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,9,12,2,140,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,9,12,3,140,30,"Colombia Cauca","Natural","SCA Score: 80"
7,9,13,1,141,11,"Colombia Cauca","Washed","SCA Score: 80"
15,9,13,2,141,11,"Colombia Cauca","Washed","SCA Score: 90"
16,9,13,3,141,30,"Colombia Cauca","Washed","SCA Score: 90"
12,9,14,1,142,30,"Colombia Cauca","Natural","SCA Score: 90"
4,9,14,2,142,30,"Colombia Cauca","Natural","SCA Score: 80"
3,9,14,3,142,11,"Colombia Cauca","Natural","SCA Score: 80"
5,9,15,1,143,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,9,15,2,143,11,"Colombia Cauca","Natural","SCA Score: 90"
10,9,15,3,143,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,9,16,1,144,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,9,16,2,144,11,"Colombia Cauca","Washed","SCA Score: 80"
11,9,16,3,144,11,"Colombia Cauca","Natural","SCA Score: 90"
3,10,1,1,145,11,"Colombia Cauca","Natural","SCA Score: 80"
8,10,1,2,145,30,"Colombia Cauca","Washed","SCA Score: 80"
9,10,1,3,145,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,10,2,1,146,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,10,2,2,146,11,"Colombia Cauca","Natural","SCA Score: 80"
1,10,2,3,146,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,10,3,1,147,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,10,3,2,147,30,"Colombia Cauca","Washed","SCA Score: 90"
8,10,3,3,147,30,"Colombia Cauca","Washed","SCA Score: 80"
4,10,4,1,148,30,"Colombia Cauca","Natural","SCA Score: 80"
10,10,4,2,148,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,10,4,3,148,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,10,5,1,149,30,"Colombia Cauca","Washed","SCA Score: 80"
6,10,5,2,149,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,10,5,3,149,11,"Colombia Cauca","Washed","SCA Score: 80"
6,10,6,1,150,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,10,6,2,150,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,10,6,3,150,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,10,7,1,151,11,"Colombia Cauca","Natural","SCA Score: 90"
12,10,7,2,151,30,"Colombia Cauca","Natural","SCA Score: 90"
6,10,7,3,151,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,10,8,1,152,30,"Colombia Cauca","Washed","SCA Score: 90"
1,10,8,2,152,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,10,8,3,152,11,"Colombia Cauca","Washed","SCA Score: 90"
9,10,9,1,153,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,10,9,2,153,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,10,9,3,153,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,10,10,1,154,11,"Colombia Cauca","Washed","SCA Score: 90"
9,10,10,2,154,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,10,10,3,154,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,10,11,1,155,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,10,11,2,155,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,10,11,3,155,30,"Colombia Cauca","Natural","SCA Score: 90"
10,10,12,1,156,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,10,12,2,156,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,10,12,3,156,30,"Colombia Cauca","Natural","SCA Score: 80"
7,10,13,1,157,11,"Colombia Cauca","Washed","SCA Score: 80"
15,10,13,2,157,11,"Colombia Cauca","Washed","SCA Score: 90"
16,10,13,3,157,30,"Colombia Cauca","Washed","SCA Score: 90"
12,10,14,1,158,30,"Colombia Cauca","Natural","SCA Score: 90"
4,10,14,2,158,30,"Colombia Cauca","Natural","SCA Score: 80"
3,10,14,3,158,11,"Colombia Cauca","Natural","SCA Score: 80"
5,10,15,1,159,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,10,15,2,159,11,"Colombia Cauca","Natural","SCA Score: 90"
10,10,15,3,159,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,10,16,1,160,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,10,16,2,160,11,"Colombia Cauca","Washed","SCA Score: 80"
11,10,16,3,160,11,"Colombia Cauca","Natural","SCA Score: 90"
3,11,1,1,161,11,"Colombia Cauca","Natural","SCA Score: 80"
8,11,1,2,161,30,"Colombia Cauca","Washed","SCA Score: 80"
9,11,1,3,161,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,11,2,1,162,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,11,2,2,162,11,"Colombia Cauca","Natural","SCA Score: 80"
1,11,2,3,162,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,11,3,1,163,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,11,3,2,163,30,"Colombia Cauca","Washed","SCA Score: 90"
8,11,3,3,163,30,"Colombia Cauca","Washed","SCA Score: 80"
4,11,4,1,164,30,"Colombia Cauca","Natural","SCA Score: 80"
10,11,4,2,164,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,11,4,3,164,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,11,5,1,165,30,"Colombia Cauca","Washed","SCA Score: 80"
6,11,5,2,165,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,11,5,3,165,11,"Colombia Cauca","Washed","SCA Score: 80"
6,11,6,1,166,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,11,6,2,166,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,11,6,3,166,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,11,7,1,167,11,"Colombia Cauca","Natural","SCA Score: 90"
12,11,7,2,167,30,"Colombia Cauca","Natural","SCA Score: 90"
6,11,7,3,167,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,11,8,1,168,30,"Colombia Cauca","Washed","SCA Score: 90"
1,11,8,2,168,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,11,8,3,168,11,"Colombia Cauca","Washed","SCA Score: 90"
9,11,9,1,169,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,11,9,2,169,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,11,9,3,169,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,11,10,1,170,11,"Colombia Cauca","Washed","SCA Score: 90"
9,11,10,2,170,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,11,10,3,170,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,11,11,1,171,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,11,11,2,171,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,11,11,3,171,30,"Colombia Cauca","Natural","SCA Score: 90"
10,11,12,1,172,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,11,12,2,172,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,11,12,3,172,30,"Colombia Cauca","Natural","SCA Score: 80"
7,11,13,1,173,11,"Colombia Cauca","Washed","SCA Score: 80"
15,11,13,2,173,11,"Colombia Cauca","Washed","SCA Score: 90"
16,11,13,3,173,30,"Colombia Cauca","Washed","SCA Score: 90"
12,11,14,1,174,30,"Colombia Cauca","Natural","SCA Score: 90"
4,11,14,2,174,30,"Colombia Cauca","Natural","SCA Score: 80"
3,11,14,3,174,11,"Colombia Cauca","Natural","SCA Score: 80"
5,11,15,1,175,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,11,15,2,175,11,"Colombia Cauca","Natural","SCA Score: 90"
10,11,15,3,175,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,11,16,1,176,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,11,16,2,176,11,"Colombia Cauca","Washed","SCA Score: 80"
11,11,16,3,176,11,"Colombia Cauca","Natural","SCA Score: 90"
3,12,1,1,177,11,"Colombia Cauca","Natural","SCA Score: 80"
8,12,1,2,177,30,"Colombia Cauca","Washed","SCA Score: 80"
9,12,1,3,177,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,12,2,1,178,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,12,2,2,178,11,"Colombia Cauca","Natural","SCA Score: 80"
1,12,2,3,178,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,12,3,1,179,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,12,3,2,179,30,"Colombia Cauca","Washed","SCA Score: 90"
8,12,3,3,179,30,"Colombia Cauca","Washed","SCA Score: 80"
4,12,4,1,180,30,"Colombia Cauca","Natural","SCA Score: 80"
10,12,4,2,180,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,12,4,3,180,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,12,5,1,181,30,"Colombia Cauca","Washed","SCA Score: 80"
6,12,5,2,181,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,12,5,3,181,11,"Colombia Cauca","Washed","SCA Score: 80"
6,12,6,1,182,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,12,6,2,182,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,12,6,3,182,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,12,7,1,183,11,"Colombia Cauca","Natural","SCA Score: 90"
12,12,7,2,183,30,"Colombia Cauca","Natural","SCA Score: 90"
6,12,7,3,183,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,12,8,1,184,30,"Colombia Cauca","Washed","SCA Score: 90"
1,12,8,2,184,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,12,8,3,184,11,"Colombia Cauca","Washed","SCA Score: 90"
9,12,9,1,185,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,12,9,2,185,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,12,9,3,185,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,12,10,1,186,11,"Colombia Cauca","Washed","SCA Score: 90"
9,12,10,2,186,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,12,10,3,186,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,12,11,1,187,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,12,11,2,187,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,12,11,3,187,30,"Colombia Cauca","Natural","SCA Score: 90"
10,12,12,1,188,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,12,12,2,188,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,12,12,3,188,30,"Colombia Cauca","Natural","SCA Score: 80"
7,12,13,1,189,11,"Colombia Cauca","Washed","SCA Score: 80"
15,12,13,2,189,11,"Colombia Cauca","Washed","SCA Score: 90"
16,12,13,3,189,30,"Colombia Cauca","Washed","SCA Score: 90"
12,12,14,1,190,30,"Colombia Cauca","Natural","SCA Score: 90"
4,12,14,2,190,30,"Colombia Cauca","Natural","SCA Score: 80"
3,12,14,3,190,11,"Colombia Cauca","Natural","SCA Score: 80"
5,12,15,1,191,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,12,15,2,191,11,"Colombia Cauca","Natural","SCA Score: 90"
10,12,15,3,191,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,12,16,1,192,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,12,16,2,192,11,"Colombia Cauca","Washed","SCA Score: 80"
11,12,16,3,192,11,"Colombia Cauca","Natural","SCA Score: 90"
3,13,1,1,193,11,"Colombia Cauca","Natural","SCA Score: 80"
8,13,1,2,193,30,"Colombia Cauca","Washed","SCA Score: 80"
9,13,1,3,193,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,13,2,1,194,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,13,2,2,194,11,"Colombia Cauca","Natural","SCA Score: 80"
1,13,2,3,194,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,13,3,1,195,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,13,3,2,195,30,"Colombia Cauca","Washed","SCA Score: 90"
8,13,3,3,195,30,"Colombia Cauca","Washed","SCA Score: 80"
4,13,4,1,196,30,"Colombia Cauca","Natural","SCA Score: 80"
10,13,4,2,196,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,13,4,3,196,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,13,5,1,197,30,"Colombia Cauca","Washed","SCA Score: 80"
6,13,5,2,197,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,13,5,3,197,11,"Colombia Cauca","Washed","SCA Score: 80"
6,13,6,1,198,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,13,6,2,198,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,13,6,3,198,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,13,7,1,199,11,"Colombia Cauca","Natural","SCA Score: 90"
12,13,7,2,199,30,"Colombia Cauca","Natural","SCA Score: 90"
6,13,7,3,199,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,13,8,1,200,30,"Colombia Cauca","Washed","SCA Score: 90"
1,13,8,2,200,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,13,8,3,200,11,"Colombia Cauca","Washed","SCA Score: 90"
9,13,9,1,201,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,13,9,2,201,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,13,9,3,201,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,13,10,1,202,11,"Colombia Cauca","Washed","SCA Score: 90"
9,13,10,2,202,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,13,10,3,202,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,13,11,1,203,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,13,11,2,203,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,13,11,3,203,30,"Colombia Cauca","Natural","SCA Score: 90"
10,13,12,1,204,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,13,12,2,204,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,13,12,3,204,30,"Colombia Cauca","Natural","SCA Score: 80"
7,13,13,1,205,11,"Colombia Cauca","Washed","SCA Score: 80"
15,13,13,2,205,11,"Colombia Cauca","Washed","SCA Score: 90"
16,13,13,3,205,30,"Colombia Cauca","Washed","SCA Score: 90"
12,13,14,1,206,30,"Colombia Cauca","Natural","SCA Score: 90"
4,13,14,2,206,30,"Colombia Cauca","Natural","SCA Score: 80"
3,13,14,3,206,11,"Colombia Cauca","Natural","SCA Score: 80"
5,13,15,1,207,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,13,15,2,207,11,"Colombia Cauca","Natural","SCA Score: 90"
10,13,15,3,207,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,13,16,1,208,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,13,16,2,208,11,"Colombia Cauca","Washed","SCA Score: 80"
11,13,16,3,208,11,"Colombia Cauca","Natural","SCA Score: 90"
3,14,1,1,209,11,"Colombia Cauca","Natural","SCA Score: 80"
8,14,1,2,209,30,"Colombia Cauca","Washed","SCA Score: 80"
9,14,1,3,209,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,14,2,1,210,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,14,2,2,210,11,"Colombia Cauca","Natural","SCA Score: 80"
1,14,2,3,210,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,14,3,1,211,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,14,3,2,211,30,"Colombia Cauca","Washed","SCA Score: 90"
8,14,3,3,211,30,"Colombia Cauca","Washed","SCA Score: 80"
4,14,4,1,212,30,"Colombia Cauca","Natural","SCA Score: 80"
10,14,4,2,212,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,14,4,3,212,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,14,5,1,213,30,"Colombia Cauca","Washed","SCA Score: 80"
6,14,5,2,213,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,14,5,3,213,11,"Colombia Cauca","Washed","SCA Score: 80"
6,14,6,1,214,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,14,6,2,214,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,14,6,3,214,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,14,7,1,215,11,"Colombia Cauca","Natural","SCA Score: 90"
12,14,7,2,215,30,"Colombia Cauca","Natural","SCA Score: 90"
6,14,7,3,215,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,14,8,1,216,30,"Colombia Cauca","Washed","SCA Score: 90"
1,14,8,2,216,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,14,8,3,216,11,"Colombia Cauca","Washed","SCA Score: 90"
9,14,9,1,217,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,14,9,2,217,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,14,9,3,217,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,14,10,1,218,11,"Colombia Cauca","Washed","SCA Score: 90"
9,14,10,2,218,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,14,10,3,218,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,14,11,1,219,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,14,11,2,219,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,14,11,3,219,30,"Colombia Cauca","Natural","SCA Score: 90"
10,14,12,1,220,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,14,12,2,220,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,14,12,3,220,30,"Colombia Cauca","Natural","SCA Score: 80"
7,14,13,1,221,11,"Colombia Cauca","Washed","SCA Score: 80"
15,14,13,2,221,11,"Colombia Cauca","Washed","SCA Score: 90"
16,14,13,3,221,30,"Colombia Cauca","Washed","SCA Score: 90"
12,14,14,1,222,30,"Colombia Cauca","Natural","SCA Score: 90"
4,14,14,2,222,30,"Colombia Cauca","Natural","SCA Score: 80"
3,14,14,3,222,11,"Colombia Cauca","Natural","SCA Score: 80"
5,14,15,1,223,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,14,15,2,223,11,"Colombia Cauca","Natural","SCA Score: 90"
10,14,15,3,223,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,14,16,1,224,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,14,16,2,224,11,"Colombia Cauca","Washed","SCA Score: 80"
11,14,16,3,224,11,"Colombia Cauca","Natural","SCA Score: 90"
3,15,1,1,225,11,"Colombia Cauca","Natural","SCA Score: 80"
8,15,1,2,225,30,"Colombia Cauca","Washed","SCA Score: 80"
9,15,1,3,225,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,15,2,1,226,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,15,2,2,226,11,"Colombia Cauca","Natural","SCA Score: 80"
1,15,2,3,226,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,15,3,1,227,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,15,3,2,227,30,"Colombia Cauca","Washed","SCA Score: 90"
8,15,3,3,227,30,"Colombia Cauca","Washed","SCA Score: 80"
4,15,4,1,228,30,"Colombia Cauca","Natural","SCA Score: 80"
10,15,4,2,228,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,15,4,3,228,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,15,5,1,229,30,"Colombia Cauca","Washed","SCA Score: 80"
6,15,5,2,229,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,15,5,3,229,11,"Colombia Cauca","Washed","SCA Score: 80"
6,15,6,1,230,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,15,6,2,230,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,15,6,3,230,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,15,7,1,231,11,"Colombia Cauca","Natural","SCA Score: 90"
12,15,7,2,231,30,"Colombia Cauca","Natural","SCA Score: 90"
6,15,7,3,231,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,15,8,1,232,30,"Colombia Cauca","Washed","SCA Score: 90"
1,15,8,2,232,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,15,8,3,232,11,"Colombia Cauca","Washed","SCA Score: 90"
9,15,9,1,233,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,15,9,2,233,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,15,9,3,233,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,15,10,1,234,11,"Colombia Cauca","Washed","SCA Score: 90"
9,15,10,2,234,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,15,10,3,234,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,15,11,1,235,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,15,11,2,235,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,15,11,3,235,30,"Colombia Cauca","Natural","SCA Score: 90"
10,15,12,1,236,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,15,12,2,236,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,15,12,3,236,30,"Colombia Cauca","Natural","SCA Score: 80"
7,15,13,1,237,11,"Colombia Cauca","Washed","SCA Score: 80"
15,15,13,2,237,11,"Colombia Cauca","Washed","SCA Score: 90"
16,15,13,3,237,30,"Colombia Cauca","Washed","SCA Score: 90"
12,15,14,1,238,30,"Colombia Cauca","Natural","SCA Score: 90"
4,15,14,2,238,30,"Colombia Cauca","Natural","SCA Score: 80"
3,15,14,3,238,11,"Colombia Cauca","Natural","SCA Score: 80"
5,15,15,1,239,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,15,15,2,239,11,"Colombia Cauca","Natural","SCA Score: 90"
10,15,15,3,239,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,15,16,1,240,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,15,16,2,240,11,"Colombia Cauca","Washed","SCA Score: 80"
11,15,16,3,240,11,"Colombia Cauca","Natural","SCA Score: 90"
3,16,1,1,241,11,"Colombia Cauca","Natural","SCA Score: 80"
